TIME,ENGINE_COOLANT_TEMP
2021-05-19 18:23:23,83.0
2021-05-19 18:23:24,83.0
2021-05-19 18:23:25,83.0
2021-05-19 18:23:26,83.0
2021-05-19 18:23:27,83.0
2021-05-19 18:23:28,83.0
2021-05-19 18:23:29,83.0
2021-05-19 18:23:30,83.0
2021-05-19 18:23:31,83.0
2021-05-19 18:23:32,83.0
2021-05-19 18:23:33,83.0
2021-05-19 18:23:34,83.0
2021-05-19 18:23:35,83.0
2021-05-19 18:23:36,83.0
2021-05-19 18:23:37,83.0
2021-05-19 18:23:38,83.0
2021-05-19 18:23:39,83.0
2021-05-19 18:23:40,83.0
2021-05-19 18:23:41,83.0
2021-05-19 18:23:42,83.0
2021-05-19 18:23:43,83.0
2021-05-19 18:23:44,83.0
2021-05-19 18:23:45,83.0
2021-05-19 18:23:46,83.0
2021-05-19 18:23:47,83.0
2021-05-19 18:23:48,83.0
2021-05-19 18:23:49,83.0
2021-05-19 18:23:50,83.0
2021-05-19 18:23:51,83.0
2021-05-19 18:23:52,83.0
2021-05-19 18:23:53,83.0
2021-05-19 18:23:54,83.0
2021-05-19 18:23:55,83.0
2021-05-19 18:23:56,83.0
2021-05-19 18:23:57,83.0
2021-05-19 18:23:58,83.0
2021-05-19 18:23:59,83.0
2021-05-19 18:24:00,83.0
2021-05-19 18:24:01,83.0
2021-05-19 18:24:02,83.0
2021-05-19 18:24:03,83.0
2021-05-19 18:24:04,83.0
2021-05-19 18:24:05,82.8
2021-05-19 18:24:06,82.0
2021-05-19 18:24:07,82.0
2021-05-19 18:24:08,82.0
2021-05-19 18:24:09,82.0
2021-05-19 18:24:10,82.0
2021-05-19 18:24:11,82.0
2021-05-19 18:24:12,82.0
2021-05-19 18:24:13,82.0
2021-05-19 18:24:14,82.0
2021-05-19 18:24:15,82.0
2021-05-19 18:24:16,82.0
2021-05-19 18:24:17,82.0
2021-05-19 18:24:18,82.0
2021-05-19 18:24:19,82.0
2021-05-19 18:24:20,82.0
2021-05-19 18:24:21,82.0
2021-05-19 18:24:22,82.0
2021-05-19 18:24:23,82.0
2021-05-19 18:24:24,82.0
2021-05-19 18:24:25,82.0
2021-05-19 18:24:26,82.0
2021-05-19 18:24:27,82.0
2021-05-19 18:24:28,82.0
2021-05-19 18:24:29,82.0
2021-05-19 18:24:30,82.0
2021-05-19 18:24:31,82.0
2021-05-19 18:24:32,82.0
2021-05-19 18:24:33,82.0
2021-05-19 18:24:34,82.0
2021-05-19 18:24:35,82.0
2021-05-19 18:24:36,82.0
2021-05-19 18:24:37,82.0
2021-05-19 18:24:38,82.0
2021-05-19 18:24:39,82.0
2021-05-19 18:24:40,82.0
2021-05-19 18:24:41,82.0
2021-05-19 18:24:42,82.0
2021-05-19 18:24:43,82.0
2021-05-19 18:24:44,82.0
2021-05-19 18:24:45,82.0
2021-05-19 18:24:46,82.0
2021-05-19 18:24:47,82.0
2021-05-19 18:24:48,82.0
2021-05-19 18:24:49,82.0
2021-05-19 18:24:50,82.0
2021-05-19 18:24:51,82.0
2021-05-19 18:24:52,82.0
2021-05-19 18:24:53,82.0
2021-05-19 18:24:54,82.0
2021-05-19 18:24:55,82.0
2021-05-19 18:24:56,82.0
2021-05-19 18:24:57,82.0
2021-05-19 18:24:58,82.0
2021-05-19 18:24:59,82.0
2021-05-19 18:25:00,82.0
2021-05-19 18:25:01,82.0
2021-05-19 18:25:02,82.0
2021-05-19 18:25:03,82.0
2021-05-19 18:25:04,82.0
2021-05-19 18:25:05,82.0
2021-05-19 18:25:06,82.0
2021-05-19 18:25:07,82.0
2021-05-19 18:25:08,82.0
2021-05-19 18:25:09,82.0
2021-05-19 18:25:10,82.0
2021-05-19 18:25:11,82.0
2021-05-19 18:25:12,82.0
2021-05-19 18:25:13,82.0
2021-05-19 18:25:14,82.0
2021-05-19 18:25:15,82.0
2021-05-19 18:25:16,82.0
2021-05-19 18:25:17,82.0
2021-05-19 18:25:18,82.0
2021-05-19 18:25:19,82.0
2021-05-19 18:25:20,82.0
2021-05-19 18:25:21,82.0
2021-05-19 18:25:22,82.0
2021-05-19 18:25:23,82.0
2021-05-19 18:25:24,82.0
2021-05-19 18:25:25,82.0
2021-05-19 18:25:26,82.0
2021-05-19 18:25:27,82.0
2021-05-19 18:25:28,82.0
2021-05-19 18:25:29,82.0
2021-05-19 18:25:30,82.0
2021-05-19 18:25:31,82.0
2021-05-19 18:25:32,82.0
2021-05-19 18:25:33,82.0
2021-05-19 18:25:34,82.0
2021-05-19 18:25:35,82.0
2021-05-19 18:25:36,82.0
2021-05-19 18:25:37,82.0
2021-05-19 18:25:38,82.0
2021-05-19 18:25:39,82.0
2021-05-19 18:25:40,82.0
2021-05-19 18:25:41,82.0
2021-05-19 18:25:42,82.0
2021-05-19 18:25:43,82.0
2021-05-19 18:25:44,82.0
2021-05-19 18:25:45,82.0
2021-05-19 18:25:46,82.0
2021-05-19 18:25:47,82.0
2021-05-19 18:25:48,82.0
2021-05-19 18:25:49,82.0
2021-05-19 18:25:50,82.0
2021-05-19 18:25:51,82.0
2021-05-19 18:25:52,82.0
2021-05-19 18:25:53,82.0
2021-05-19 18:25:54,82.0
2021-05-19 18:25:55,82.0
2021-05-19 18:25:56,82.0
2021-05-19 18:25:57,82.0
2021-05-19 18:25:58,82.0
2021-05-19 18:25:59,82.0
2021-05-19 18:26:00,82.0
2021-05-19 18:26:01,89.0
2021-05-19 18:26:02,89.0
2021-05-19 18:26:03,89.0
2021-05-19 18:26:04,89.0
2021-05-19 18:26:05,87.6
2021-05-19 18:26:06,87.0
2021-05-19 18:26:07,87.0
2021-05-19 18:26:08,86.9
2021-05-19 18:26:09,86.0
2021-05-19 18:26:10,86.0
2021-05-19 18:26:11,86.0
2021-05-19 18:26:12,86.0
2021-05-19 18:26:13,86.0
2021-05-19 18:26:14,86.0
2021-05-19 18:26:15,87.0
2021-05-19 18:26:16,87.0
2021-05-19 18:26:17,87.0
2021-05-19 18:26:18,87.0
2021-05-19 18:26:19,87.0
2021-05-19 18:26:20,87.0
2021-05-19 18:26:21,87.0
2021-05-19 18:26:22,87.7
2021-05-19 18:26:23,88.0
2021-05-19 18:26:24,88.0
2021-05-19 18:26:25,88.8
2021-05-19 18:26:26,89.0
2021-05-19 18:26:27,89.0
2021-05-19 18:26:28,89.0
2021-05-19 18:26:29,89.0
2021-05-19 18:26:30,89.0
2021-05-19 18:26:31,90.0
2021-05-19 18:26:32,90.0
2021-05-19 18:26:33,90.0
2021-05-19 18:26:34,90.0
2021-05-19 18:26:35,90.0
2021-05-19 18:26:36,90.0
2021-05-19 18:26:37,90.0
2021-05-19 18:26:38,90.0
2021-05-19 18:26:39,90.0
2021-05-19 18:26:40,90.0
2021-05-19 18:26:41,90.0
2021-05-19 18:26:42,90.0
2021-05-19 18:26:43,90.0
2021-05-19 18:26:44,90.0
2021-05-19 18:26:45,90.0
2021-05-19 18:26:46,90.0
2021-05-19 18:26:47,90.0
2021-05-19 18:26:48,90.0
2021-05-19 18:26:49,90.0
2021-05-19 18:26:50,90.0
2021-05-19 18:26:51,90.0
2021-05-19 18:26:52,90.9
2021-05-19 18:26:53,91.0
2021-05-19 18:26:54,91.0
2021-05-19 18:26:55,91.0
2021-05-19 18:26:56,91.0
2021-05-19 18:26:57,91.0
2021-05-19 18:26:58,91.0
2021-05-19 18:26:59,91.0
2021-05-19 18:27:00,91.0
2021-05-19 18:27:01,91.0
2021-05-19 18:27:02,91.0
2021-05-19 18:27:03,91.0
2021-05-19 18:27:04,91.0
2021-05-19 18:27:05,91.0
2021-05-19 18:27:06,91.0
2021-05-19 18:27:07,91.2
2021-05-19 18:27:08,92.0
2021-05-19 18:27:09,92.0
2021-05-19 18:27:10,92.0
2021-05-19 18:27:11,92.0
2021-05-19 18:27:12,92.0
2021-05-19 18:27:13,92.0
2021-05-19 18:27:14,92.0
2021-05-19 18:27:15,92.0
2021-05-19 18:27:16,92.0
2021-05-19 18:27:17,92.0
2021-05-19 18:27:18,92.0
2021-05-19 18:27:19,92.0
2021-05-19 18:27:20,92.0
2021-05-19 18:27:21,92.0
2021-05-19 18:27:22,92.0
2021-05-19 18:27:23,92.0
2021-05-19 18:27:24,92.0
2021-05-19 18:27:25,92.0
2021-05-19 18:27:26,92.0
2021-05-19 18:27:27,92.0
2021-05-19 18:27:28,92.0
2021-05-19 18:27:29,92.0
2021-05-19 18:27:30,92.0
2021-05-19 18:27:31,92.0
2021-05-19 18:27:32,92.0
2021-05-19 18:27:33,92.0
2021-05-19 18:27:34,92.0
2021-05-19 18:27:35,92.0
2021-05-19 18:27:36,92.0
2021-05-19 18:27:37,92.0
2021-05-19 18:27:38,92.0
2021-05-19 18:27:39,92.0
2021-05-19 18:27:40,92.0
2021-05-19 18:27:41,92.0
2021-05-19 18:27:42,92.0
2021-05-19 18:27:43,92.0
2021-05-19 18:27:44,92.0
2021-05-19 18:27:45,92.0
2021-05-19 18:27:46,92.0
2021-05-19 18:27:47,92.0
2021-05-19 18:27:48,92.0
2021-05-19 18:27:49,92.0
2021-05-19 18:27:50,92.0
2021-05-19 18:27:51,92.0
2021-05-19 18:27:52,92.0
2021-05-19 18:27:53,92.0
2021-05-19 18:27:54,92.0
2021-05-19 18:27:55,92.0
2021-05-19 18:27:56,92.0
2021-05-19 18:27:57,92.0
2021-05-19 18:27:58,92.0
2021-05-19 18:27:59,92.0
2021-05-19 18:28:00,92.0
2021-05-19 18:28:01,92.0
2021-05-19 18:28:02,92.0
2021-05-19 18:28:03,92.0
2021-05-19 18:28:04,92.0
2021-05-19 18:28:05,92.0
2021-05-19 18:28:06,92.0
2021-05-19 18:28:07,92.0
2021-05-19 18:28:08,92.0
2021-05-19 18:28:09,92.0
2021-05-19 18:28:10,79.0
2021-05-19 18:28:11,79.0
2021-05-19 18:28:12,79.0
2021-05-19 18:28:13,79.2
2021-05-19 18:28:14,80.0
2021-05-19 18:28:15,80.0
2021-05-19 18:28:16,80.0
2021-05-19 18:28:17,80.0
2021-05-19 18:28:18,80.0
2021-05-19 18:28:19,80.0
2021-05-19 18:28:20,80.0
2021-05-19 18:28:21,80.0
2021-05-19 18:28:22,80.0
2021-05-19 18:28:23,80.0
2021-05-19 18:28:24,80.6
2021-05-19 18:28:25,81.0
2021-05-19 18:28:26,81.0
2021-05-19 18:28:27,81.0
2021-05-19 18:28:28,81.0
2021-05-19 18:28:29,81.0
2021-05-19 18:28:30,81.0
2021-05-19 18:28:31,81.0
2021-05-19 18:28:32,81.0
2021-05-19 18:28:33,81.0
2021-05-19 18:28:34,81.0
2021-05-19 18:28:35,81.0
2021-05-19 18:28:36,81.0
2021-05-19 18:28:37,81.0
2021-05-19 18:28:38,81.0
2021-05-19 18:28:39,81.0
2021-05-19 18:28:40,81.0
2021-05-19 18:28:41,81.0
2021-05-19 18:28:42,81.5
2021-05-19 18:28:43,82.0
2021-05-19 18:28:44,82.0
2021-05-19 18:28:45,82.0
2021-05-19 18:28:46,82.0
2021-05-19 18:28:47,82.0
2021-05-19 18:28:48,82.0
2021-05-19 18:28:49,82.0
2021-05-19 18:28:50,82.0
2021-05-19 18:28:51,82.0
2021-05-19 18:28:52,82.0
2021-05-19 18:28:53,82.0
2021-05-19 18:28:54,82.0
2021-05-19 18:28:55,82.0
2021-05-19 18:28:56,82.2
2021-05-19 18:28:57,83.0
2021-05-19 18:28:58,83.0
2021-05-19 18:28:59,83.0
2021-05-19 18:29:00,83.0
2021-05-19 18:29:01,83.0
2021-05-19 18:29:02,83.0
2021-05-19 18:29:03,83.0
2021-05-19 18:29:04,83.0
2021-05-19 18:29:05,83.0
2021-05-19 18:29:06,83.0
2021-05-19 18:29:07,83.0
2021-05-19 18:29:08,83.0
2021-05-19 18:29:09,83.0
2021-05-19 18:29:10,83.0
2021-05-19 18:29:11,83.0
2021-05-19 18:29:12,83.0
2021-05-19 18:29:13,83.0
2021-05-19 18:29:14,83.0
2021-05-19 18:29:15,82.9
2021-05-19 18:29:16,82.0
2021-05-19 18:29:17,82.0
2021-05-19 18:29:18,82.0
2021-05-19 18:29:19,82.0
2021-05-19 18:29:20,82.0
2021-05-19 18:29:21,82.0
2021-05-19 18:29:22,82.0
2021-05-19 18:29:23,82.0
2021-05-19 18:29:24,82.0
2021-05-19 18:29:25,82.0
2021-05-19 18:29:26,82.0
2021-05-19 18:29:27,82.0
2021-05-19 18:29:28,82.0
2021-05-19 18:29:29,82.0
2021-05-19 18:29:30,82.0
2021-05-19 18:29:31,82.0
2021-05-19 18:29:32,82.0
2021-05-19 18:29:33,82.0
2021-05-19 18:29:34,82.0
2021-05-19 18:29:35,82.0
2021-05-19 18:29:36,82.0
2021-05-19 18:29:37,82.0
2021-05-19 18:29:38,82.0
2021-05-19 18:29:39,82.0
2021-05-19 18:29:40,82.0
2021-05-19 18:29:41,82.0
2021-05-19 18:29:42,82.0
2021-05-19 18:29:43,82.0
2021-05-19 18:29:44,82.0
2021-05-19 18:29:45,82.0
2021-05-19 18:29:46,82.0
2021-05-19 18:29:47,82.0
2021-05-19 18:29:48,82.0
2021-05-19 18:29:49,82.0
2021-05-19 18:29:50,82.0
2021-05-19 18:29:51,82.0
2021-05-19 18:29:52,82.0
2021-05-19 18:29:53,82.3
2021-05-19 18:29:54,83.0
2021-05-19 18:29:55,83.0
2021-05-19 18:29:56,83.0
2021-05-19 18:29:57,83.0
2021-05-19 18:29:58,83.0
2021-05-19 18:29:59,83.0
2021-05-19 18:30:00,83.0
2021-05-19 18:30:01,83.0
2021-05-19 18:30:02,83.0
2021-05-19 18:30:03,83.0
2021-05-19 18:30:04,83.0
2021-05-19 18:30:05,83.0
2021-05-19 18:30:06,83.0
2021-05-19 18:30:07,83.0
2021-05-19 18:30:08,83.0
2021-05-19 18:30:09,83.0
2021-05-19 18:30:10,83.0
2021-05-19 18:30:11,83.0
2021-05-19 18:30:12,83.0
2021-05-19 18:30:13,83.0
2021-05-19 18:30:14,83.0
2021-05-19 18:30:15,83.0
2021-05-19 18:30:16,83.0
2021-05-19 18:30:17,83.0
2021-05-19 18:30:18,83.0
2021-05-19 18:30:19,83.0
2021-05-19 18:30:20,83.0
2021-05-19 18:30:21,83.0
2021-05-19 18:30:22,83.0
2021-05-19 18:30:23,83.0
2021-05-19 18:30:24,83.0
2021-05-19 18:30:25,83.0
2021-05-19 18:30:26,83.0
2021-05-19 18:30:27,83.0
2021-05-19 18:30:28,83.0
2021-05-19 18:30:29,83.0
2021-05-19 18:30:30,83.0
2021-05-19 18:30:31,83.0
2021-05-19 18:30:32,83.0
2021-05-19 18:30:33,83.0
2021-05-19 18:30:34,83.0
2021-05-19 18:30:35,83.0
2021-05-19 18:30:36,83.0
2021-05-19 18:30:37,83.0
2021-05-19 18:30:38,83.0
2021-05-19 18:30:39,83.0
2021-05-19 18:30:40,83.0
2021-05-19 18:30:41,83.0
2021-05-19 18:30:42,83.0
2021-05-19 18:30:43,83.9
2021-05-19 18:30:44,84.0
2021-05-19 18:30:45,84.0
2021-05-19 18:30:46,84.0
2021-05-19 18:30:47,84.0
2021-05-19 18:30:48,84.0
2021-05-19 18:30:49,84.0
2021-05-19 18:30:50,84.0
2021-05-19 18:30:51,84.0
2021-05-19 18:30:52,84.0
2021-05-19 18:30:53,84.0
2021-05-19 18:30:54,84.0
2021-05-19 18:30:55,84.0
2021-05-19 18:30:56,84.0
2021-05-19 18:30:57,83.3
2021-05-19 18:30:58,83.0
2021-05-19 18:30:59,83.0
2021-05-19 18:31:00,83.0
2021-05-19 18:31:01,83.0
2021-05-19 18:31:02,83.0
2021-05-19 18:31:03,83.0
2021-05-19 18:31:04,83.0
2021-05-19 18:31:06,83.0
2021-05-19 18:31:07,83.0
2021-05-19 18:31:08,83.0
2021-05-19 18:31:09,83.0
2021-05-19 18:31:10,83.0
2021-05-19 18:31:11,83.0
2021-05-19 18:31:12,83.0
2021-05-19 18:31:13,83.0
2021-05-19 18:31:14,83.0
2021-05-19 18:31:15,83.0
2021-05-19 18:31:16,83.0
2021-05-19 18:31:17,83.0
2021-05-19 18:31:18,83.0
2021-05-19 18:31:19,83.0
2021-05-19 18:31:20,83.0
2021-05-19 18:31:21,82.0
2021-05-19 18:31:22,82.0
2021-05-19 18:31:23,82.0
2021-05-19 18:31:24,82.0
2021-05-19 18:31:25,82.0
2021-05-19 18:31:26,82.0
2021-05-19 18:31:27,82.0
2021-05-19 18:31:28,82.0
2021-05-19 18:31:29,82.0
2021-05-19 18:31:30,82.0
2021-05-19 18:31:31,82.0
2021-05-19 18:31:32,82.0
2021-05-19 18:31:33,82.0
2021-05-19 18:31:34,82.0
2021-05-19 18:31:35,82.0
2021-05-19 18:31:36,82.0
2021-05-19 18:31:37,82.0
2021-05-19 18:31:38,81.3
2021-05-19 18:31:39,81.0
2021-05-19 18:31:40,81.0
2021-05-19 18:31:41,81.0
2021-05-19 18:31:42,81.0
2021-05-19 18:31:43,81.0
2021-05-19 18:31:44,81.0
2021-05-19 18:31:45,81.0
2021-05-19 18:31:46,81.0
2021-05-19 18:31:47,81.0
2021-05-19 18:31:48,81.0
2021-05-19 18:31:49,81.0
2021-05-19 18:31:50,81.0
2021-05-19 18:31:51,81.0
2021-05-19 18:31:52,80.4
2021-05-19 18:31:53,80.0
2021-05-19 18:31:54,80.0
2021-05-19 18:31:55,80.0
2021-05-19 18:31:56,80.0
2021-05-19 18:31:57,80.0
2021-05-19 18:31:58,80.0
2021-05-19 18:31:59,80.0
2021-05-19 18:32:00,80.0
2021-05-19 18:32:01,80.0
2021-05-19 18:32:02,80.0
2021-05-19 18:32:03,80.0
2021-05-19 18:32:04,80.0
2021-05-19 18:32:05,80.0
2021-05-19 18:32:06,80.0
2021-05-19 18:32:07,80.0
2021-05-19 18:32:08,80.0
2021-05-19 18:32:09,80.0
2021-05-19 18:32:10,80.0
2021-05-19 18:32:11,80.0
2021-05-19 18:32:12,80.0
2021-05-19 18:32:13,80.0
2021-05-19 18:32:14,81.0
2021-05-19 18:32:15,81.0
2021-05-19 18:32:16,81.0
2021-05-19 18:32:17,81.0
2021-05-19 18:32:18,81.0
2021-05-19 18:32:19,81.0
2021-05-19 18:32:20,81.0
2021-05-19 18:32:21,81.0
2021-05-19 18:32:22,81.0
2021-05-19 18:32:23,81.0
2021-05-19 18:32:24,81.0
2021-05-19 18:32:25,81.0
2021-05-19 18:32:26,81.0
2021-05-19 18:32:27,81.0
2021-05-19 18:32:28,81.0
2021-05-19 18:32:29,81.0
2021-05-19 18:32:30,81.0
2021-05-19 18:32:31,81.0
2021-05-19 18:32:32,81.0
2021-05-19 18:32:33,81.0
2021-05-19 18:32:34,81.0
2021-05-19 18:32:35,81.0
2021-05-19 18:32:36,81.0
2021-05-19 18:32:37,80.8
2021-05-19 18:32:38,80.0
2021-05-19 18:32:39,80.0
2021-05-19 18:32:40,80.0
2021-05-19 18:32:41,80.0
2021-05-19 18:32:42,80.0
2021-05-19 18:32:43,80.0
2021-05-19 18:32:44,80.0
2021-05-19 18:32:45,80.0
2021-05-19 18:32:46,80.0
2021-05-19 18:32:47,80.0
2021-05-19 18:32:48,80.0
2021-05-19 18:32:49,80.0
2021-05-19 18:32:50,80.0
2021-05-19 18:32:51,80.0
2021-05-19 18:32:52,80.0
2021-05-19 18:32:53,80.0
2021-05-19 18:32:54,80.0
2021-05-19 18:32:55,80.0
2021-05-19 18:32:56,80.0
2021-05-19 18:32:57,80.0
2021-05-19 18:32:58,80.0
2021-05-19 18:32:59,80.0
2021-05-19 18:33:00,80.0
2021-05-19 18:33:01,80.0
2021-05-19 18:33:02,80.0
2021-05-19 18:33:03,80.0
2021-05-19 18:33:04,80.0
2021-05-19 18:33:05,80.0
2021-05-19 18:33:06,80.0
2021-05-19 18:33:07,80.0
2021-05-19 18:33:08,80.0
2021-05-19 18:33:09,80.0
2021-05-19 18:33:10,80.0
2021-05-19 18:33:11,80.0
2021-05-19 18:33:12,80.5
2021-05-19 18:33:13,81.0
2021-05-19 18:33:14,81.0
2021-05-19 18:33:15,81.0
2021-05-19 18:33:16,81.0
2021-05-19 18:33:17,81.0
2021-05-19 18:33:18,81.4
2021-05-19 18:33:19,82.0
2021-05-19 18:33:20,82.0
2021-05-19 18:33:21,82.0
2021-05-19 18:33:22,82.0
2021-05-19 18:33:23,82.0
2021-05-19 18:33:24,82.0
2021-05-19 18:33:25,82.0
2021-05-19 18:33:26,82.0
2021-05-19 18:33:27,82.1
2021-05-19 18:33:28,83.0
2021-05-19 18:33:29,83.0
2021-05-19 18:33:30,83.0
2021-05-19 18:33:31,83.0
2021-05-19 18:33:32,83.0
2021-05-19 18:33:33,83.0
2021-05-19 18:33:34,83.0
2021-05-19 18:33:35,83.0
2021-05-19 18:33:36,83.0
2021-05-19 18:33:37,83.0
2021-05-19 18:33:38,83.0
2021-05-19 18:33:39,83.0
2021-05-19 18:33:40,83.0
2021-05-19 18:33:41,83.0
2021-05-19 18:33:42,83.0
2021-05-19 18:33:43,83.0
2021-05-19 18:33:44,83.0
2021-05-19 18:33:45,83.0
2021-05-19 18:33:46,83.0
2021-05-19 18:33:47,83.0
2021-05-19 18:33:48,83.0
2021-05-19 18:33:49,83.0
